20.0219,20.3388,26.3333,18.3169,18.0055,,,,,,,,,,,,,20.0219,20.3388,26.3333,18.3169,18.0055,,,0.060504141,0.05132919,0.059149088,0.016929882,0.034169737
20.347,20.4809,26.1858,18.4098,18.2814,,,,,,,,,,,,,20.347,20.4809,26.1858,18.4098,18.2814,,,0.029618348,0.0710652,0.062766563,0.023784643,0.056720874
19.4153,20.3333,26,16.3169,17.7486,,,,,,,,,,,,,19.4153,20.3333,26,16.3169,17.7486,,,0.037716884,0.045677823,0.066848691,0.031125745,0.08676153
19.1885,20.3333,24.8579,17.3907,18,,,,,,,,,,,,,19.1885,20.3333,24.8579,17.3907,18,,,0.034413763,0.045862636,0.071383111,0.039722129,0.127423453
19.0055,20.3333,25.6448,17.3388,18.3279,,,,,,,,,,,,,19.0055,20.3333,25.6448,17.3388,18.3279,,,0.047037362,0.047078506,0.076418844,0.049652661,0.170200737
18.2596,20.3333,26.9399,17.0874,18.4262,,,,,,,,,,,,,18.2596,20.3333,26.9399,17.0874,18.4262,,,0.006389426,0.053498303,0.08224122,0.059648915,0.200565367
16.8689,20.3333,26.5902,17.2787,17.6393,,,,,,,,,,,,,16.8689,20.3333,26.5902,17.2787,17.6393,,,0.031975235,0.046922875,0.088583525,0.068876227,0.214013467
18.1995,20.3333,25.918,18.7022,18.4809,,,,,,,,,,,,,18.1995,20.3333,25.918,18.7022,18.4809,,,0.025390405,0.037954614,0.096190624,0.08215856,0.215906492
18.9563,20.3333,25.3443,16.0765,19.9344,,,,,,,,,,,,,18.9563,20.3333,25.3443,16.0765,19.9344,,,0.038566756,0.050278678,0.104941027,0.102545397,0.216166942
18.1339,20.306,27.0328,16.612,17.9918,,,,,,,,,,,,,18.1339,20.306,27.0328,16.612,17.9918,,,0.062778048,0.070617759,0.114723755,0.130273336,0.220067336
16.4699,20.3333,26.6284,16.6667,18.3333,,,,,,,,,,,,,16.4699,20.3333,26.6284,16.6667,18.3333,,,0.070512546,0.051815538,0.125261012,0.166972272,0.234557235
18.6694,20.4536,27.6475,16.6421,20.0273,,,,,,,,,,,,,18.6694,20.4536,27.6475,16.6421,20.0273,,,0.086741741,0.059986188,0.138272868,0.21393692,0.25851226
19.4098,20.3333,27.4481,17.4754,21.0328,,,,,,,,,,,,,19.4098,20.3333,27.4481,17.4754,21.0328,,,0.109160943,0.070870661,0.157104542,0.262308011,0.289150044
19.3115,20.3852,27.3306,18.4071,20.7404,,,,,,,,,,,,,19.3115,20.3852,27.3306,18.4071,20.7404,,,0.061194745,0.093612303,0.176834404,0.314103196,0.320874095
20.3661,20.3934,28.9399,17.6667,19.6393,,,,,,,,,,,,,20.3661,20.3934,28.9399,17.6667,19.6393,,,0.087471158,0.111675275,0.197305721,0.37344322,0.354618219
19.8661,20.5082,28.5492,16.8825,19.2077,,,,,,,,,,,,,19.8661,20.5082,28.5492,16.8825,19.2077,,,0.112884316,0.107239779,0.214858107,0.44519148,0.390318892
21.2787,20.6393,29.2514,16,20.0273,,,,,,,,,,,,,21.2787,20.6393,29.2514,16,20.0273,,,0.134782888,0.095645238,0.230400689,0.508711397,0.432117901
20.8661,20.7623,29.5601,17.1913,21.0355,,,,,,,,,,,,,20.8661,20.7623,29.5601,17.1913,21.0355,,,0.157513933,0.10082971,0.245455882,0.563523203,0.473999492
21,20.8852,29.8852,17.5738,21.6557,,,,,,,,,,,,,21,20.8852,29.8852,17.5738,21.6557,,,0.199773278,0.107872032,0.26370198,0.613655632,0.506307966
22.1667,20.9208,30.6202,17.0956,22.0246,,,,,,,,,,,,,22.1667,20.9208,30.6202,17.0956,22.0246,,,0.255645286,0.034170825,0.281698414,0.654376729,0.508480498
24.5628,21,31.5246,16.4645,23.0109,,,,,,,,,,,,,24.5628,21,31.5246,16.4645,23.0109,,,0.239707858,0.112560429,0.304409162,0.666568084,0.501213315
28.1475,21.0082,33.1284,16.8607,22.2705,,,,,,,,,,,,,28.1475,21.0082,33.1284,16.8607,22.2705,,,0.264379554,0.087134145,0.326034298,0.656492965,0.502509211
27.4918,21.4208,36.235,16.3934,22.9727,,,,,,,,,,,,,27.4918,21.4208,36.235,16.3934,22.9727,,,0.235134614,0.090305135,0.345565083,0.642237952,0.515245839
27.1667,22,39.5,18.8333,23.8333,,,,,,,,,,,,,27.1667,22,39.5,18.8333,23.8333,,,0.251925929,0.183645083,0.362833845,0.627371728,0.527817304
27.1311,23.1585,40.1585,17.2186,23.8251,,,,,,,,,,,,,27.1311,23.1585,40.1585,17.2186,23.8251,,,0.236051404,0.224741506,0.371284425,0.625498663,0.541506797
31.1721,24.3169,44.7596,19.265,27.5902,,,,,,,,,,,,,31.1721,24.3169,44.7596,19.265,27.5902,,,0.262280974,0.311155855,0.372565277,0.646154958,0.543355355
35.8525,26.4863,50.5792,21.1421,30.1639,,,,,,,,,,,,,35.8525,26.4863,50.5792,21.1421,30.1639,,,0.320116386,0.316593228,0.373610534,0.675184185,0.533744124
45.0792,29.4973,58.7295,22.459,35.9863,,,,,,,,,,,,,45.0792,29.4973,58.7295,22.459,35.9863,,,0.405309621,0.341124632,0.375222042,0.700723595,0.533229577
53.929,33.388,67.7541,24.9399,41.1366,,,,,,,,,,,,,53.929,33.388,67.7541,24.9399,41.1366,,,0.479581676,0.299464044,0.377408187,0.726407592,0.550362089
58.9372,38.1585,74.0191,29.0519,42.2404,,,,,,,,,,,,,58.9372,38.1585,74.0191,29.0519,42.2404,,,0.524450863,0.296205511,0.381812588,0.762146993,0.589029348
62.9454,43.4098,77.6339,33.3552,39.8907,,,,,,,,,,,,,62.9454,43.4098,77.6339,33.3552,39.8907,,,0.561877319,0.283151925,0.39304512,0.820954672,0.647871935
58.6175,47.6038,80.5109,36.4945,40.5246,,,,,,,,,,,,,58.6175,47.6038,80.5109,36.4945,40.5246,,,0.538119737,0.291079401,0.396091939,0.88661054,0.706676407
54.7268,50.1257,76.7814,38.459,40.4208,,,,,,,,,,,,,54.7268,50.1257,76.7814,38.459,40.4208,,,0.501800121,0.307537424,0.393348637,0.934561013,0.770683522
51.5273,51.0219,76.1885,43.5574,39.2295,,,,,,,,,,,,,51.5273,51.0219,76.1885,43.5574,39.2295,,,0.477432238,0.372105012,0.387905089,0.951149142,0.834309491
43.4208,50.1093,75.4426,48.2295,38.2951,,,,,,,,,,,,,43.4208,50.1093,75.4426,48.2295,38.2951,,,0.426801326,0.41879444,0.377071846,0.917782291,0.897776648
33.2268,46.6284,72.0137,54.5219,36.2869,,,,,,,,,,,,,33.2268,46.6284,72.0137,54.5219,36.2869,,,0.367643595,0.414203313,0.359082089,0.819771683,0.941608436
30.4098,41.7213,64.7924,58.6448,34.2732,,,,,,,,,,,,,30.4098,41.7213,64.7924,58.6448,34.2732,,,0.335444851,0.461048372,0.340857449,0.66616061,0.906898742
27.8934,37.3415,54.9317,52.5055,31.8962,,,,,,,,,,,,,27.8934,37.3415,54.9317,52.5055,31.8962,,,0.288363322,0.460591205,0.320167162,0.506417713,0.785694321
25.5683,33.9126,50.224,39.7486,29.9672,,,,,,,,,,,,,25.5683,33.9126,50.224,39.7486,29.9672,,,0.23581585,0.348624121,0.297668563,0.372141932,0.623764452
23.1612,31.3962,47.7787,33.3907,28.2978,,,,,,,,,,,,,23.1612,31.3962,47.7787,33.3907,28.2978,,,0.177109153,0.224673417,0.278923425,0.268262387,0.473459535
22.7432,29.7158,45.9454,30.765,27.847,,,,,,,,,,,,,22.7432,29.7158,45.9454,30.765,27.847,,,0.131091636,0.138755143,0.263054449,0.198216316,0.351181553
23.7924,28.2678,44.9208,26.8361,26.2678,,,,,,,,,,,,,23.7924,28.2678,44.9208,26.8361,26.2678,,,0.12311623,0.108796094,0.245625545,0.153637361,0.262253843
23.6557,26.9891,43.3169,24.1366,24.3224,,,,,,,,,,,,,23.6557,26.9891,43.3169,24.1366,24.3224,,,0.134792257,0.086161448,0.226617814,0.12234074,0.20454199
23.8306,26.3115,41.6448,22.6448,23.4781,,,,,,,,,,,,,23.8306,26.3115,41.6448,22.6448,23.4781,,,0.128061544,0.075033801,0.208856264,0.101868465,0.167507305
23.7377,26.1694,41.4973,22.4973,22.8251,,,,,,,,,,,,,23.7377,26.1694,41.4973,22.4973,22.8251,,,0.131457014,0.088213838,0.194243983,0.087186262,0.139944099
27.0874,25.9044,42.3579,22.1858,25.0902,,,,,,,,,,,,,27.0874,25.9044,42.3579,22.1858,25.0902,,,0.110432404,0.079848648,0.179332306,0.075514107,0.117304027
27.3333,25.6776,43.9727,22.6448,25.3443,,,,,,,,,,,,,27.3333,25.6776,43.9727,22.6448,25.3443,,,0.090775618,0.066746428,0.164575229,0.069448004,0.10026045
27.2596,26,46.1557,24.5874,25.0055,,,,,,,,,,,,,27.2596,26,46.1557,24.5874,25.0055,,,0.081427034,0.073068954,0.150084867,0.06331618,0.086717063
28,26.8142,49.1093,23.929,26.8689,,,,,,,,,,,,,28,26.8142,49.1093,23.929,26.8689,,,0.076406771,0.069080899,0.13584374,0.059136287,0.076610342
33.7377,27.6967,52.2486,23.235,30.9918,,,,,,,,,,,,,33.7377,27.6967,52.2486,23.235,30.9918,,,0.05900114,0.063137724,0.12223565,0.055534744,0.069076356
39.1967,28.7924,54.9727,23.9454,36.2514,,,,,,,,,,,,,39.1967,28.7924,54.9727,23.9454,36.2514,,,0.043034268,0.065306837,0.114628409,0.052827014,0.062774743
43.8115,30.2705,57.388,27.4262,42.1557,,,,,,,,,,,,,43.8115,30.2705,57.388,27.4262,42.1557,,,0.030974126,0.065306837,0.110268767,0.051670314,0.057216364
48.1913,31.8634,58.8743,32.6557,47.6557,,,,,,,,,,,,,48.1913,31.8634,58.8743,32.6557,47.6557,,,0.034946438,0.057359907,0.106398646,0.049731527,0.052344048
50.459,33.0437,57.8661,39.2104,51.7842,,,,,,,,,,,,,50.459,33.0437,57.8661,39.2104,51.7842,,,0.042061266,0.030815022,0.102993888,0.04827908,0.04717952
45.3934,33.6448,58.6667,42.0656,54.224,,,,,,,,,,,,,45.3934,33.6448,58.6667,42.0656,54.224,,,0.032230865,0.049218438,0.099773855,0.046905499,0.043317241
43.2404,33.2322,64.9262,52.694,44.9126,,,,,,,,,,,,,43.2404,33.2322,64.9262,52.694,44.9126,,,0.028767138,0.07173636,0.096240358,0.04538733,0.040039385
40.082,32.4426,61.1858,62.9508,39.9891,,,,,,,,,,,,,40.082,32.4426,61.1858,62.9508,39.9891,,,0.021234736,0.084177147,0.092798513,0.043520837,0.037123618
35.2869,31.2158,57.5355,55.5328,33.1913,,,,,,,,,,,,,35.2869,31.2158,57.5355,55.5328,33.1913,,,0.06181843,0.067738578,0.090148,0.042127539,0.034544531
34.2131,30.0601,55.377,41.0382,29.7432,,,,,,,,,,,,,34.2131,30.0601,55.377,41.0382,29.7432,,,0.03398682,0.058254788,0.087838375,0.039308083,0.03219413
34.5191,29.4536,53.2869,32.7924,30.8607,,,,,,,,,,,,,34.5191,29.4536,53.2869,32.7924,30.8607,,,0.031284631,0.06920735,0.085969957,0.036666075,0.030974463
33.9399,29.3825,53.2951,27.9399,31.6776,,,,,,,,,,,,,33.9399,29.3825,53.2951,27.9399,31.6776,,,0.042804067,0.045736185,0.084559372,0.034056928,0.029761149
31.3224,30.1776,55.5628,27.888,35.2186,,,,,,,,,,,,,31.3224,30.1776,55.5628,27.888,35.2186,,,0.005142056,0.078477146,0.083645695,0.032486182,0.028820988
30.1148,31.5519,59.8361,31.7705,41.0929,,,,,,,,,,,,,30.1148,31.5519,59.8361,31.7705,41.0929,,,0,0.069508886,0.083351983,0.031040307,0.028605006
32.3388,33.9208,60.4536,37.7732,48.4317,,,,,,,,,,,,,32.3388,33.9208,60.4536,37.7732,48.4317,,,0.041243516,0.054860078,0.082647614,0.030553967,0.02890357
32.3333,36.4153,58.7978,48.8142,49.5137,,,,,,,,,,,,,32.3333,36.4153,58.7978,48.8142,49.5137,,,0.03350768,0.043712977,0.080966905,0.030061055,0.028865455
32.6967,39,55.2076,60.1066,43.4016,,,,,,,,,,,,,32.6967,39,55.2076,60.1066,43.4016,,,0.037204285,0.037604443,0.07951767,0.029311829,0.028820988
30.2787,40.8525,52.0929,58.8033,36.1148,,,,,,,,,,,,,30.2787,40.8525,52.0929,58.8033,36.1148,,,0.039094077,0.040114,0.078216357,0.027734511,0.028763817
28.2814,39.6831,50.5519,45.6284,29.7322,,,,,,,,,,,,,28.2814,39.6831,50.5519,45.6284,29.7322,,,0.042385154,0.040036184,0.077098489,0.027649073,0.028801931
27.3333,37.3716,49.1366,37.377,27.7377,,,,,,,,,,,,,27.3333,37.3716,49.1366,37.377,27.7377,,,0.016419245,0.01951229,0.076641793,0.028332578,0.029735739
27,34.0874,46.7268,29.7077,24.8934,,,,,,,,,,,,,27,34.0874,46.7268,29.7077,24.8934,,,0.025382375,0.035133794,0.080077101,0.030415952,0.031349257
24.1585,31.6612,42.0984,24.8251,21.8251,,,,,,,,,,,,,24.1585,31.6612,42.0984,24.8251,21.8251,,,0.041705257,0.042730553,0.084977275,0.032887084,0.033509084
23.5601,29.4426,39.4426,23.5902,21.0683,,,,,,,,,,,,,23.5601,29.4426,39.4426,23.5902,21.0683,,,0.02452715,0.049004445,0.090384447,0.036672647,0.036462965
24.2404,27.5683,37.1858,22.1858,20.4317,,,,,,,,,,,,,24.2404,27.5683,37.1858,22.1858,20.4317,,,0.02983918,0.06289455,0.096039434,0.041411174,0.040528522
25.4645,26.1503,35.3169,20.9809,19.653,,,,,,,,,,,,,25.4645,26.1503,35.3169,20.9809,19.653,,,0.037896227,0.061454959,0.100582238,0.048022766,0.045966205
26.0656,25.0219,34.0219,20.8962,18,,,,,,,,,,,,,26.0656,25.0219,34.0219,20.8962,18,,,0.034175531,0.062875096,0.103973354,0.058334483,0.053309618
23.9727,24.0464,33.123,20.4262,18.1339,,,,,,,,,,,,,23.9727,24.0464,33.123,20.4262,18.1339,,,0.042719749,0.05952902,0.107895341,0.070460117,0.06349892
21.6503,23.3169,31.8852,19.6339,18.918,,,,,,,,,,,,,21.6503,23.3169,31.8852,19.6339,18.918,,,0.037012897,0.080305816,0.112164752,0.093101205,0.080377335
21.123,23.0273,29.8443,19.1366,17.3443,,,,,,,,,,,,,21.123,23.0273,29.8443,19.1366,17.3443,,,0.065444101,0.066230899,0.116058745,0.138863148,0.111847288
22.5027,22.7377,30.4536,18.4754,17.7869,,,,,,,,,,,,,22.5027,22.7377,30.4536,18.4754,17.7869,,,0.089049108,0.06702851,0.119292704,0.225661652,0.16399441
21.5628,22.5,31.7596,19.4317,19.4727,,,,,,,,,,,,,21.5628,22.5,31.7596,19.4317,19.4727,,,0.082416097,0.078554962,0.120856042,0.351715662,0.241163766
20.3661,22.3333,30.7596,19.9836,19,,,,,,,,,,,,,20.3661,22.3333,30.7596,19.9836,19,,,0.08954297,0.081628683,0.120580945,0.486753813,0.34738915
20.3497,21.9699,29.1257,19.1366,19.2268,,,,,,,,,,,,,20.3497,21.9699,29.1257,19.1366,19.2268,,,0.115959913,0.071901719,0.118241479,0.579118936,0.477893533
17.4918,21.6667,30.3825,18.071,19.6503,,,,,,,,,,,,,17.4918,21.6667,30.3825,18.071,19.6503,,,0.121468685,0.056163491,0.114311251,0.605164403,0.614629653
17.8333,21.6667,32.7596,17.7705,18.1366,,,,,,,,,,,,,17.8333,21.6667,32.7596,17.7705,18.1366,,,0.096541359,0.068254107,0.113885532,0.584527823,0.682168721
17.6667,21.6667,30.6667,19.6667,16.6667,,,,,,,,,,,,,17.6667,21.6667,30.6667,19.6667,16.6667,,,0.0968706,0.076395576,0.113343436,0.54622528,0.683566256
,,,,,,,,,,,,,,,,,,,,,,,,0.114141055,0.072952231,0.111959849,0.498596844,0.655304282
,,,,,,,,,,,,,,,,,,,,,,,,0.108895944,0.071590456,0.109710615,0.447084262,0.624723669
,,,,,,,,,,,,,,,,,,,,,,,,0.108732661,0.069178169,0.106530795,0.397148997,0.597008004
,,,,,,,,,,,,,,,,,,,,,,,,0.122681257,0.060978338,0.105821879,0.367475699,0.557400584
,,,,,,,,,,,,,,,,,,,,,,,,0.115831428,0.044121509,0.105056266,0.34346103,0.529272011
,,,,,,,,,,,,,,,,,,,,,,,,0.102035408,0.037857344,0.103452573,0.311697786,0.505920468
,,,,,,,,,,,,,,,,,,,,,,,,0.109049857,0.039452566,0.100996873,0.271127848,0.473370601
,,,,,,,,,,,,,,,,,,,,,,,,0.109223847,0.047778848,0.097850019,0.23134657,0.427499682
,,,,,,,,,,,,,,,,,,,,,,,,0.061012725,0.051436186,0.094756878,0.198019151,0.36443908
,,,,,,,,,,,,,,,,,,,,,,,,0.033061999,0.048683455,0.092207252,0.174280513,0.307349765
,,,,,,,,,,,,,,,,,,,,,,,,0.043909568,0.050541306,0.09122807,0.157882976,0.263861009
,,,,,,,,,,,,,,,,,,,,,,,,0.055937589,0.05132919,0.090758444,0.146256827,0.232638801
,,,,,,,,,,,,,,,,,,,,,,,,0.039302865,0.030688572,0.090144305,0.135412764,0.210818193
,,,,,,,,,,,,,,,,,,,,,,,,0.03882774,0.039637379,0.089585869,0.126691509,0.193050438
,,,,,,,,,,,,,,,,,,,,,,,,0.03724176,0.067427315,0.088644768,0.121808395,0.178547834
,,,,,,,,,,,,,,,,,,,,,,,,0.021191908,0.060307178,0.087372158,0.117207884,0.16707534
,,,,,,,,,,,,,,,,,,,,,,,,0.052934264,0.066649158,0.085839655,0.114171546,0.158505908
,,,,,,,,,,,,,,,,,,,,,,,,0.060170884,0.092318616,0.084182533,0.112719099,0.152109008
,,,,,,,,,,,,,,,,,,,,,,,,0.06364398,0.083622711,0.082969888,0.112784821,0.147160462
,,,,,,,,,,,,,,,,,,,,,,,,0.052341362,0.049568609,0.082323352,0.113849511,0.144238343
,,,,,,,,,,,,,,,,,,,,,,,,0.031890917,0.058283969,0.082146869,0.11844345,0.141938763
,,,,,,,,,,,,,,,,,,,,,,,,0.047560669,0.036184307,0.082696495,0.120145639,0.139912336
,,,,,,,,,,,,,,,,,,,,,,,,0.085270861,0.012674234,0.08391383,0.120842288,0.139264388
,,,,,,,,,,,,,,,,,,,,,,,,0.046125925,0.066979875,0.086552834,0.124733006,0.141665608
,,,,,,,,,,,,,,,,,,,,,,,,0.039517005,0.063361444,0.088629848,0.127329009,0.146410875
,,,,,,,,,,,,,,,,,,,,,,,,0.063440546,0.017936522,0.089882991,0.128452848,0.151518231
,,,,,,,,,,,,,,,,,,,,,,,,0.063710899,0.053595572,0.090453506,0.131298593,0.155081946
,,,,,,,,,,,,,,,,,,,,,,,,0.060374318,0.04578482,0.090464589,0.135616501,0.163765722
,,,,,,,,,,,,,,,,,,,,,,,,0.035172624,0.045152567,0.090479652,0.140493043,0.175543133
,,,,,,,,,,,,,,,,,,,,,,,,0.024735938,0.050249497,0.094353752,0.148103604,0.18866726
,,,,,,,,,,,,,,,,,,,,,,,,0.00746816,0.032011439,0.099127034,0.156956302,0.200482785
,,,,,,,,,,,,,,,,,,,,,,,,0.026198787,0.072076804,0.103787919,0.166676525,0.21086266
,,,,,,,,,,,,,,,,,,,,,,,,0.071169691,0.067738578,0.108074524,0.182554861,0.219470207
,,,,,,,,,,,,,,,,,,,,,,,,0.070546005,0.090635852,0.111773136,0.19822946,0.228516072
,,,,,,,,,,,,,,,,,,,,,,,,0.088465574,0.113533125,0.114830043,0.21679581,0.237307839
,,,,,,,,,,,,,,,,,,,,,,,,0.106812086,0.11652903,0.119162686,0.229269767,0.24120188
,,,,,,,,,,,,,,,,,,,,,,,,0.101806545,0.120342,0.125462362,0.236269117,0.241303519
,,,,,,,,,,,,,,,,,,,,,,,,0.087712066,0.112219985,0.131494756,0.235947081,0.244403507
,,,,,,,,,,,,,,,,,,,,,,,,0.098312035,0.104535683,0.13648445,0.232365254,0.248183204
,,,,,,,,,,,,,,,,,,,,,,,,0.082861777,0.109525616,0.140318906,0.228658557,0.252915767
,,,,,,,,,,,,,,,,,,,,,,,,0.129690352,0.093369129,0.143041319,0.225812812,0.257267183
,,,,,,,,,,,,,,,,,,,,,,,,0.115603904,0.071045746,0.147715419,0.228888582,0.258258163
,,,,,,,,,,,,,,,,,,,,,,,,0.146678409,0.071016565,0.160747737,0.236466282,0.25161987
,,,,,,,,,,,,,,,,,,,,,,,,0.161298871,0.064441137,0.176275257,0.246758283,0.244397154
,,,,,,,,,,,,,,,,,,,,,,,,0.173688254,0.066250353,0.19131482,0.260559817,0.240134672
,,,,,,,,,,,,,,,,,,,,,,,,0.197091165,0.070569125,0.205847811,0.278219208,0.240808029
,,,,,,,,,,,,,,,,,,,,,,,,0.210082819,0.069178169,0.219179809,0.298527179,0.247821115
,,,,,,,,,,,,,,,,,,,,,,,,0.247632406,0.059762468,0.229570281,0.317639018,0.257171897
,,,,,,,,,,,,,,,,,,,,,,,,0.297813623,0.063838066,0.258723653,0.344315411,0.264057934
,,,,,,,,,,,,,,,,,,,,,,,,0.352708613,0.076074586,0.301314742,0.386193208,0.273326134
,,,,,,,,,,,,,,,,,,,,,,,,0.386821241,0.079342846,0.340713932,0.451947659,0.285891246
,,,,,,,,,,,,,,,,,,,,,,,,0.410742105,0.089595066,0.378707226,0.527750941,0.299396519
